Mõõtmise aeg,elektrijuhtivus,hägusus,hapnik,pH
21.01.2023 16:05,1171,201.98,12.76,7.81
21.01.2023 16:00,1171,173.58,12.75,7.81
21.01.2023 15:55,1172,56.58,12.75,7.81
21.01.2023 15:50,1173,49.59,12.73,7.81
21.01.2023 15:45,1173,179.55,12.78,7.81
21.01.2023 15:40,1174,156.98,12.77,7.81
21.01.2023 15:35,1175,134.18,12.75,7.81
21.01.2023 15:30,1175,105.1,12.77,7.81
21.01.2023 15:25,1175,76.08,12.8,7.81
21.01.2023 15:20,1175,446.8,12.75,7.82
21.01.2023 15:15,1176,445.84,12.77,7.81
21.01.2023 15:10,1176,430.84,12.77,7.81
21.01.2023 15:05,1177,381.74,12.76,7.81
21.01.2023 15:00,1177,403.71,12.81,7.8
21.01.2023 14:55,1178,183.91,12.79,7.8
21.01.2023 14:50,1179,164.07,12.8,7.8
21.01.2023 14:45,1179,156.48,12.78,7.8
21.01.2023 14:40,1180,165.25,12.77,7.8
21.01.2023 14:35,1181,203.06,12.79,7.8
21.01.2023 14:30,1182,357.56,12.76,7.8
21.01.2023 14:25,1183,196.06,12.78,7.79
21.01.2023 14:20,1184,193.33,12.77,7.79
21.01.2023 14:15,1186,185,12.77,7.79
21.01.2023 14:10,1186,185.36,12.77,7.79
21.01.2023 14:05,1187,185.6,12.8,7.79
21.01.2023 14:00,1188,190.65,12.73,7.79
21.01.2023 13:55,1188,198.01,12.75,7.79
21.01.2023 13:50,1189,200.34,12.76,7.79
21.01.2023 13:45,1189,196.83,12.77,7.79
21.01.2023 13:40,1190,172.26,12.77,7.79
21.01.2023 13:35,1190,156.08,12.75,7.79
21.01.2023 13:30,1190,139.8,12.76,7.78
21.01.2023 13:25,1189,125.67,12.71,7.79
21.01.2023 13:20,1189,110.23,12.74,7.78
21.01.2023 13:15,1189,99.6,12.76,7.78
21.01.2023 13:10,1188,90.4,12.73,7.78
21.01.2023 13:05,1188,75.4,12.77,7.78
21.01.2023 13:00,1187,71.67,12.76,7.78
21.01.2023 12:55,1186,80.52,12.74,7.78
21.01.2023 12:50,1186,372.36,12.78,7.78
21.01.2023 12:45,1185,369.41,12.76,7.78
21.01.2023 12:40,1184,195.01,12.74,7.78
21.01.2023 12:35,1184,118.79,12.75,7.78
21.01.2023 12:30,1184,49.28,12.74,7.78
21.01.2023 12:25,1184,38.96,12.75,7.78
21.01.2023 12:20,1184,32.66,12.77,7.79
21.01.2023 12:15,1184,37.29,12.74,7.79
21.01.2023 12:10,1184,644.36,12.74,7.79
21.01.2023 12:05,1184,186.9,12.76,7.79
21.01.2023 12:00,1183,179.45,12.77,7.78
21.01.2023 11:55,1183,170.45,12.76,7.78
21.01.2023 11:50,1183,156.65,12.75,7.78
21.01.2023 11:45,1183,144.75,12.75,7.77
21.01.2023 11:40,1183,132.93,12.78,7.77
21.01.2023 11:35,1182,102.91,12.78,7.77
21.01.2023 11:30,1182,70.94,12.76,7.77
21.01.2023 11:25,1181,64.89,12.76,7.78
21.01.2023 11:20,1181,395.82,12.77,7.77
21.01.2023 11:15,1181,399.08,12.77,7.78
21.01.2023 11:10,1181,467.89,12.75,7.78
21.01.2023 11:05,1181,267.99,12.76,7.78
21.01.2023 11:00,1180,253.6,12.72,7.78
21.01.2023 10:55,1181,241.48,12.75,7.78
21.01.2023 10:50,1181,242.11,12.73,7.78
21.01.2023 10:45,1181,244.94,12.76,7.78
21.01.2023 10:40,1181,174.54,12.73,7.78
21.01.2023 10:35,1182,356.21,12.72,7.77
21.01.2023 10:30,1182,386.42,12.73,7.77
21.01.2023 10:25,1182,141.2,12.74,7.78
21.01.2023 10:20,1181,126.15,12.7,7.77
21.01.2023 10:15,1181,115.24,12.7,7.77
21.01.2023 10:10,1181,102.92,12.69,7.77
21.01.2023 10:05,1180,82.83,12.74,7.77
21.01.2023 10:00,1179,78.11,12.69,7.77
21.01.2023 09:55,1179,90.92,12.68,7.77
21.01.2023 09:50,1178,509.39,12.7,7.77
21.01.2023 09:45,1177,482.2,12.68,7.77
21.01.2023 09:40,1177,461.97,12.69,7.77
21.01.2023 09:35,1177,187,12.7,7.77
21.01.2023 09:30,1176,171.14,12.69,7.77
21.01.2023 09:25,1176,155.46,12.68,7.77
21.01.2023 09:20,1176,129.79,12.65,7.76
21.01.2023 09:15,1177,93.19,12.67,7.76
21.01.2023 09:10,1177,44.66,12.65,7.77
21.01.2023 09:05,1177,39.12,12.65,7.77
21.01.2023 09:00,1178,32.46,12.64,7.77
21.01.2023 08:55,1178,43.39,12.65,7.77
21.01.2023 08:50,1178,387.12,12.62,7.77
21.01.2023 08:45,1178,220.24,12.61,7.76
21.01.2023 08:40,1178,204.23,12.64,7.76
21.01.2023 08:35,1178,174.29,12.61,7.76
21.01.2023 08:30,1177,131.52,12.62,7.76
21.01.2023 08:25,1176,119.45,12.61,7.76
21.01.2023 08:20,1175,92.34,12.61,7.76
21.01.2023 08:15,1175,39.99,12.59,7.76
21.01.2023 08:10,1173,33.97,12.58,7.77
21.01.2023 08:05,1171,35.13,12.57,7.77
21.01.2023 08:00,1171,425.34,12.59,7.77
21.01.2023 07:55,1170,469.94,12.56,7.77
21.01.2023 07:50,1169,534.38,12.56,7.76
21.01.2023 07:45,1169,532.14,12.58,7.76
21.01.2023 07:40,1168,180.8,12.56,7.76
21.01.2023 07:35,1168,164.35,12.57,7.76
21.01.2023 07:30,1167,152.25,12.55,7.76
21.01.2023 07:25,1167,151.38,12.53,7.76
21.01.2023 07:20,1167,151,12.57,7.76
21.01.2023 07:15,1167,156.8,12.53,7.75
21.01.2023 07:10,1167,162.06,12.54,7.76
21.01.2023 07:05,1167,173.3,12.52,7.76
21.01.2023 07:00,1167,191.25,12.53,7.76
21.01.2023 06:55,1166,166.55,12.5,7.76
21.01.2023 06:50,1167,150.38,12.52,7.77
21.01.2023 06:45,1167,149.25,12.51,7.77
21.01.2023 06:40,1167,143.62,12.49,7.76
21.01.2023 06:35,1168,98.93,12.49,7.76
21.01.2023 06:30,1168,39.68,12.48,7.76
21.01.2023 06:25,1168,41.06,12.48,7.76
21.01.2023 06:20,1168,46.8,12.47,7.76
21.01.2023 06:15,1169,57.86,12.45,7.77
21.01.2023 06:10,1169,33.44,12.44,7.77
21.01.2023 06:05,1169,366.1,12.45,7.78
21.01.2023 06:00,1170,217.64,12.43,7.77
21.01.2023 05:55,1170,201.11,12.39,7.77
21.01.2023 05:50,1171,140.78,12.4,7.76
21.01.2023 05:45,1172,139.51,12.39,7.76
21.01.2023 05:40,1172,50.55,12.38,7.76
21.01.2023 05:35,1173,51.89,12.37,7.76
21.01.2023 05:30,1174,205.66,12.36,7.76
21.01.2023 05:25,1175,173.6,12.36,7.75
21.01.2023 05:20,1176,126.76,12.35,7.75
21.01.2023 05:15,1176,97.79,12.31,7.75
21.01.2023 05:10,1177,95.78,12.33,7.75
21.01.2023 05:05,1178,33.51,12.32,7.75
21.01.2023 05:00,1178,31.22,12.33,7.75
21.01.2023 04:55,1179,41.35,12.33,7.75
21.01.2023 04:50,1179,155.11,12.3,7.74
21.01.2023 04:45,1179,114.01,12.32,7.74
21.01.2023 04:40,1179,49.95,12.34,7.74
21.01.2023 04:35,1179,39.82,12.33,7.74
21.01.2023 04:30,1179,24.04,12.36,7.74
21.01.2023 04:25,1179,25.75,12.33,7.74
21.01.2023 04:20,1179,417.19,12.33,7.74
21.01.2023 04:15,1180,178.86,12.33,7.74
21.01.2023 04:10,1179,164.59,12.33,7.74
21.01.2023 04:05,1180,164.96,12.34,7.74
21.01.2023 04:00,1180,175.87,12.31,7.74
21.01.2023 03:55,1180,197.95,12.33,7.73
21.01.2023 03:50,1181,180.22,12.35,7.73
21.01.2023 03:45,1181,145.38,12.33,7.74
21.01.2023 03:40,1182,112.24,12.34,7.74
21.01.2023 03:35,1183,110.41,12.34,7.73
21.01.2023 03:30,1184,33.11,12.34,7.73
21.01.2023 03:25,1185,25.24,12.31,7.73
21.01.2023 03:20,1186,56.42,12.34,7.73
21.01.2023 03:15,1187,712.64,12.32,7.73
21.01.2023 03:10,1187,200.82,12.32,7.73
21.01.2023 03:05,1188,183.01,12.33,7.73
21.01.2023 03:00,1189,174.26,12.29,7.73
21.01.2023 02:55,1189,172.3,12.34,7.73
21.01.2023 02:50,1190,191.27,12.33,7.73
21.01.2023 02:45,1190,44.39,12.32,7.72
21.01.2023 02:40,1190,28.18,12.34,7.72
21.01.2023 02:35,1191,32.66,12.31,7.71
21.01.2023 02:30,1191,348.01,12.34,7.71
21.01.2023 02:25,1191,364.6,12.34,7.7
21.01.2023 02:20,1191,175.89,12.35,7.7
21.01.2023 02:15,1191,147.99,12.33,7.7
21.01.2023 02:10,1191,103.13,12.32,7.72
21.01.2023 02:05,1191,96.33,12.33,7.72
21.01.2023 02:00,1192,49.13,12.34,7.72
21.01.2023 01:55,1192,26.57,12.34,7.73
21.01.2023 01:50,1193,142.68,12.34,7.73
21.01.2023 01:45,1194,625.22,12.31,7.73
21.01.2023 01:40,1194,254.27,12.34,7.73
21.01.2023 01:35,1194,229.06,12.33,7.73
21.01.2023 01:30,1195,207.03,12.31,7.73
21.01.2023 01:25,1195,186.44,12.31,7.73
21.01.2023 01:20,1195,40.93,12.31,7.73
21.01.2023 01:15,1196,35.04,12.32,7.73
21.01.2023 01:10,1196,31.22,12.31,7.73
21.01.2023 01:05,1196,158.16,12.32,7.73
21.01.2023 01:00,1196,154.53,12.36,7.73
21.01.2023 00:55,1196,155.38,12.32,7.73
21.01.2023 00:50,1196,168.08,12.32,7.73
21.01.2023 00:45,1196,183.25,12.34,7.73
21.01.2023 00:40,1196,207.35,12.3,7.73
21.01.2023 00:35,1196,209.35,12.3,7.73
21.01.2023 00:30,1196,219.55,12.32,7.73
21.01.2023 00:25,1196,175.78,12.32,7.72
21.01.2023 00:20,1196,131.9,12.31,7.72
21.01.2023 00:15,1196,56.22,12.31,7.72
21.01.2023 00:10,1195,50.44,12.3,7.72
21.01.2023 00:05,1195,43.65,12.31,7.72
21.01.2023 00:00,1195,116.22,12.31,7.72
20.01.2023 23:55,1195,109.28,12.31,7.71
20.01.2023 23:50,1195,112.91,12.32,7.71
20.01.2023 23:45,1194,165.81,12.31,7.71
20.01.2023 23:40,1194,606.59,12.33,7.7
20.01.2023 23:35,1193,611.15,12.31,7.7
20.01.2023 23:30,1192,610.25,12.32,7.7
20.01.2023 23:25,1192,596.4,12.29,7.7
20.01.2023 23:20,1191,483.02,12.32,7.7
20.01.2023 23:15,1190,442.1,12.31,7.7
20.01.2023 23:10,1190,395.88,12.31,7.7
20.01.2023 23:05,1189,410.61,12.33,7.7
20.01.2023 23:00,1189,176.8,12.33,7.7
20.01.2023 22:55,1189,182.63,12.32,7.69
20.01.2023 22:50,1188,176.11,12.32,7.69
20.01.2023 22:45,1188,168.42,12.32,7.69
20.01.2023 22:40,1187,51.2,12.32,7.69
20.01.2023 22:35,1187,35.84,12.33,7.68
20.01.2023 22:30,1186,29.65,12.31,7.68
20.01.2023 22:25,1185,346.74,12.3,7.68
20.01.2023 22:20,1184,364.39,12.32,7.68
20.01.2023 22:15,1183,226.12,12.31,7.68
20.01.2023 22:10,1182,140.69,12.31,7.68
20.01.2023 22:05,1182,51.47,12.32,7.67
20.01.2023 22:00,1181,41.22,12.34,7.67
20.01.2023 21:55,1180,33.39,12.32,7.66
20.01.2023 21:50,1180,37.43,12.35,7.67
20.01.2023 21:45,1179,213.48,12.36,7.67
20.01.2023 21:40,1178,199.12,12.34,7.67
20.01.2023 21:35,1178,184.34,12.37,7.68
20.01.2023 21:30,1176,168.95,12.39,7.68
20.01.2023 21:25,1176,182.62,12.4,7.68
20.01.2023 21:20,1175,193.87,12.4,7.68
20.01.2023 21:15,1174,191.19,12.38,7.69
20.01.2023 21:10,1173,189.95,12.4,7.69
20.01.2023 21:05,1172,185.85,12.41,7.71
20.01.2023 21:00,1172,186.26,12.43,7.7
20.01.2023 20:55,1171,181.51,12.4,7.7
20.01.2023 20:50,1170,186.51,12.42,7.7
20.01.2023 20:45,1170,198.99,12.39,7.7
20.01.2023 20:40,1170,225.06,12.42,7.7
20.01.2023 20:35,1169,206.53,12.41,7.69
20.01.2023 20:30,1168,201.98,12.41,7.69
20.01.2023 20:25,1168,203.31,12.4,7.69
20.01.2023 20:20,1168,165.27,12.41,7.68
20.01.2023 20:15,1167,321.05,12.42,7.68
20.01.2023 20:10,1167,336.7,12.4,7.68
20.01.2023 20:05,1166,362.68,12.39,7.67
20.01.2023 20:00,1166,202.38,12.42,7.68
20.01.2023 19:55,1167,198.93,12.41,7.67
20.01.2023 19:50,1167,194.35,12.4,7.67
20.01.2023 19:45,1167,198.41,12.41,7.67
20.01.2023 19:40,1167,206.98,12.43,7.67
20.01.2023 19:35,1167,166.77,12.44,7.67
20.01.2023 19:30,1166,163.34,12.41,7.66
20.01.2023 19:25,1166,42.13,12.41,7.66
20.01.2023 19:20,1166,36.1,12.4,7.66
20.01.2023 19:15,1166,31.68,12.46,7.66
20.01.2023 19:10,1166,34.62,12.45,7.66
20.01.2023 19:05,1166,37.02,12.43,7.65
20.01.2023 19:00,1165,415.06,12.41,7.65
20.01.2023 18:55,1165,238.6,12.44,7.65
20.01.2023 18:50,1165,136.39,12.42,7.64
20.01.2023 18:45,1165,57.31,12.42,7.64
20.01.2023 18:40,1165,47.47,12.44,7.63
20.01.2023 18:35,1165,33.38,12.45,7.63
20.01.2023 18:30,1165,132.72,12.44,7.62
20.01.2023 18:25,1165,365.14,12.46,7.62
20.01.2023 18:20,1165,175.41,12.44,7.62
20.01.2023 18:15,1166,146.42,12.47,7.62
20.01.2023 18:10,1165,44.55,12.48,7.62
20.01.2023 18:05,1166,40.99,12.46,7.62
20.01.2023 18:00,1167,35.88,12.47,7.62
20.01.2023 17:55,1168,39.38,12.49,7.61
20.01.2023 17:50,1169,53.49,12.49,7.62
20.01.2023 17:45,1170,374.91,12.5,7.62
20.01.2023 17:40,1172,391.22,12.49,7.62
20.01.2023 17:35,1173,416.44,12.49,7.62
20.01.2023 17:30,1173,421.35,12.49,7.62
20.01.2023 17:25,1175,370.76,12.5,7.63
20.01.2023 17:20,1176,369.57,12.49,7.63
20.01.2023 17:15,1177,252.32,12.5,7.64
20.01.2023 17:10,1178,223.45,12.48,7.64
20.01.2023 17:05,1179,206.9,12.45,7.65
20.01.2023 17:00,1179,167.79,12.46,7.65
20.01.2023 16:55,1180,51.69,12.47,7.66
20.01.2023 16:50,1180,45.7,12.48,7.66
20.01.2023 16:45,1181,38.73,12.47,7.66
20.01.2023 16:40,1182,36.99,12.48,7.67
20.01.2023 16:35,1182,38,12.48,7.67
20.01.2023 16:30,1183,145.44,12.44,7.67
20.01.2023 16:25,1183,125.07,12.49,7.68
20.01.2023 16:20,1184,109.06,12.46,7.68
20.01.2023 16:15,1185,98.19,12.48,7.69
20.01.2023 16:10,1186,90.87,12.45,7.7
20.01.2023 16:05,1187,390.84,12.43,7.71
20.01.2023 16:00,1188,407.06,12.44,7.71
20.01.2023 15:55,1190,415.91,12.45,7.72
20.01.2023 15:50,1192,388.96,12.45,7.73
20.01.2023 15:45,1192,398.81,12.43,7.73
20.01.2023 15:40,1193,428.2,12.46,7.74
20.01.2023 15:35,1194,184.48,12.45,7.75
20.01.2023 15:30,1195,155.71,12.47,7.75
20.01.2023 15:25,1196,107,12.47,7.76
20.01.2023 15:20,1197,12.66,12.49,7.76
20.01.2023 15:15,1199,6.28,12.53,7.76
20.01.2023 15:10,1202,4.9,12.67,7.75
20.01.2023 15:05,1200,3.68,13.19,7.92
20.01.2023 15:00,1,3,12.99,8.73
20.01.2023 14:55,1,3,12.95,8.77
20.01.2023 14:50,1,3,12.96,9
20.01.2023 14:45,4,5.28,12.91,8.99
20.01.2023 14:40,5,5.33,12.9,7.2
20.01.2023 14:35,5,5.84,12.91,7.2
20.01.2023 14:30,6,5.73,12.87,7.21
20.01.2023 14:25,7,5.61,12.85,7.24
20.01.2023 14:20,8,5.53,12.78,4.11
20.01.2023 14:15,9,6.91,12.74,4.11
20.01.2023 14:10,10,9.21,12.6,6.98
20.01.2023 14:05,17,13.82,13.1,7.84
20.01.2023 14:00,33,27.59,12.44,7.78
20.01.2023 13:55,1197,85.78,12.25,7.71
20.01.2023 13:50,1196,394.4,12.22,7.71
20.01.2023 13:45,1195,127.06,12.24,7.7
20.01.2023 13:40,1194,131.41,12.25,7.7
20.01.2023 13:35,1193,164.93,12.24,7.7
20.01.2023 13:30,1191,116.01,12.26,7.7
20.01.2023 13:25,1189,44.7,12.24,7.7
20.01.2023 13:20,1186,12.09,12.27,7.7
20.01.2023 13:15,1184,122.98,12.27,7.7
20.01.2023 13:10,1182,25.36,12.29,7.7
20.01.2023 13:05,1181,11.54,12.29,7.7
20.01.2023 13:00,1179,185.43,12.3,7.7
20.01.2023 12:55,1178,133.11,12.3,7.69
20.01.2023 12:50,1177,25.42,12.29,7.69
20.01.2023 12:45,1177,172.65,12.3,7.69
20.01.2023 12:40,1176,39.72,12.33,7.69
20.01.2023 12:35,1176,28.99,12.34,7.69
20.01.2023 12:30,1176,177.49,12.32,7.69
20.01.2023 12:25,1176,128.54,12.34,7.69
20.01.2023 12:20,1177,42.42,12.31,7.69
20.01.2023 12:15,1178,238.93,12.29,7.69
20.01.2023 12:10,1179,141.67,12.31,7.7
20.01.2023 12:05,1179,44.28,12.3,7.7
20.01.2023 12:00,1179,201.91,12.31,7.7
20.01.2023 11:55,1180,111.03,12.29,7.7
20.01.2023 11:50,1180,47.97,12.31,7.69
20.01.2023 11:45,1181,170.58,12.27,7.69
20.01.2023 11:40,1181,116.32,12.3,7.69
20.01.2023 11:35,1181,34.71,12.28,7.69
20.01.2023 11:30,1181,14.36,12.26,7.69
20.01.2023 11:25,1180,136.6,12.28,7.69
20.01.2023 11:20,1181,92.27,12.31,7.68
20.01.2023 11:15,1181,48.03,12.26,7.68
20.01.2023 11:10,1182,54.14,12.27,7.68
20.01.2023 11:05,1181,40.62,12.26,7.68
20.01.2023 11:00,1181,26.42,12.27,7.69
20.01.2023 10:55,1180,162.64,12.25,7.69
20.01.2023 10:50,1180,122.22,12.28,7.69
20.01.2023 10:45,1179,93.69,12.24,7.69
20.01.2023 10:40,1176,123.77,12.21,7.68
20.01.2023 10:35,1176,48.68,12.22,7.68
20.01.2023 10:30,1175,30.05,12.2,7.69
20.01.2023 10:25,1173,115.68,12.23,7.69
20.01.2023 10:20,1173,97.18,12.26,7.69
20.01.2023 10:15,1172,95.5,12.26,7.69
20.01.2023 10:10,1169,128.1,12.21,7.68
20.01.2023 10:05,1169,57.21,12.2,7.69
20.01.2023 10:00,1168,48.23,12.24,7.69
20.01.2023 09:55,1164,99.11,12.22,7.68
20.01.2023 09:50,1162,38.24,12.25,7.68
20.01.2023 09:45,1159,27.69,12.2,7.68
20.01.2023 09:40,1158,10.1,12.21,7.68
20.01.2023 09:35,1156,120.02,12.21,7.68
20.01.2023 09:30,1154,25.6,12.19,7.68
20.01.2023 09:25,1154,18.24,12.22,7.68
20.01.2023 09:20,1152,112.88,12.2,7.68
20.01.2023 09:15,1149,45.57,12.16,7.67
20.01.2023 09:10,1148,32.61,12.15,7.67
20.01.2023 09:05,1147,145.89,12.18,7.68
20.01.2023 09:00,1147,35.03,12.16,7.68
20.01.2023 08:55,1144,21.54,12.18,7.67
20.01.2023 08:50,1145,136.67,12.18,7.67
20.01.2023 08:45,1145,49.87,12.19,7.67
20.01.2023 08:40,1144,40.66,12.18,7.67
20.01.2023 08:35,1143,126.87,12.17,7.66
20.01.2023 08:30,1143,141.6,12.2,7.66
20.01.2023 08:25,1143,37.52,12.22,7.66
20.01.2023 08:20,1142,142.6,12.29,7.66
20.01.2023 08:15,1142,48.16,12.29,7.65
20.01.2023 08:10,1142,45.6,12.29,7.65
20.01.2023 08:05,1143,44.07,12.29,7.65
20.01.2023 08:00,1141,39.82,12.3,7.64
20.01.2023 07:55,1141,37.79,12.27,7.63
20.01.2023 07:50,1140,38.94,12.23,7.64
20.01.2023 07:45,1141,41.78,12.25,7.63
20.01.2023 07:40,1141,35.81,12.28,7.63
20.01.2023 07:35,1140,33.9,12.25,7.62
20.01.2023 07:30,1140,39.68,12.24,7.62
20.01.2023 07:25,1140,25.59,12.23,7.62
20.01.2023 07:20,1140,15.82,12.23,7.62
20.01.2023 07:15,1140,93.64,12.25,7.61
20.01.2023 07:10,1140,40.6,12.24,7.61
20.01.2023 07:05,1140,34.03,12.24,7.61
20.01.2023 07:00,1139,37.05,12.18,7.61
20.01.2023 06:55,1139,30.04,12.19,7.61
20.01.2023 06:50,1139,27.64,12.2,7.6
20.01.2023 06:45,1137,92.67,12.21,7.6
20.01.2023 06:40,1136,47.32,12.18,7.6
20.01.2023 06:35,1135,43.89,12.19,7.6
20.01.2023 06:30,1135,43.52,12.19,7.6
20.01.2023 06:25,1134,43.32,12.16,7.59
20.01.2023 06:20,1133,40.53,12.18,7.59
20.01.2023 06:15,1133,38.91,12.16,7.59
20.01.2023 06:10,1133,36.54,12.19,7.59
20.01.2023 06:05,1132,35.16,12.16,7.59
20.01.2023 06:00,1132,34.67,12.15,7.59
20.01.2023 05:55,1132,32.07,12.14,7.59
20.01.2023 05:50,1131,31.64,12.18,7.59
20.01.2023 05:45,1132,30.97,12.15,7.59
20.01.2023 05:40,1132,32.21,12.15,7.59
20.01.2023 05:35,1132,29.95,12.14,7.58
20.01.2023 05:30,1133,29.73,12.16,7.58
20.01.2023 05:25,1133,32.99,12.14,7.58
20.01.2023 05:20,1134,31.59,12.15,7.57
20.01.2023 05:15,1134,30.95,12.15,7.57
20.01.2023 05:10,1134,34.58,12.19,7.56
20.01.2023 05:05,1133,34.4,12.14,7.56
20.01.2023 05:00,1133,33.7,12.15,7.56
20.01.2023 04:55,1133,36.17,12.13,7.56
20.01.2023 04:50,1132,35.46,12.11,7.55
20.01.2023 04:45,1132,34.19,12.14,7.55
20.01.2023 04:40,1132,33.29,12.11,7.54
20.01.2023 04:35,1131,31.17,12.12,7.53
20.01.2023 04:30,1131,30.21,12.11,7.53
20.01.2023 04:25,1131,29.94,12.11,7.53
20.01.2023 04:20,1131,28.53,12.1,7.51
20.01.2023 04:15,1131,26.57,12.12,7.49
20.01.2023 04:10,1130,27.13,12.09,7.49
20.01.2023 04:05,1130,26.75,12.09,7.49
20.01.2023 04:00,1130,25.39,12.11,7.49
20.01.2023 03:55,1131,24.6,12.12,7.49
20.01.2023 03:50,1131,27.1,12.12,7.49
20.01.2023 03:45,1131,25.75,12.11,7.49
20.01.2023 03:40,1131,26.27,12.11,7.49
20.01.2023 03:35,1132,29.34,12.09,7.48
20.01.2023 03:30,1132,30.25,12.07,7.48
20.01.2023 03:25,1133,30.62,12.1,7.48
20.01.2023 03:20,1133,32.7,12.07,7.48
20.01.2023 03:15,1135,32.43,12.07,7.48
20.01.2023 03:10,1136,33.37,12.08,7.48
20.01.2023 03:05,1136,34.98,12.08,7.48
20.01.2023 03:00,1136,33.45,12.06,7.48
20.01.2023 02:55,1137,35.63,12.07,7.48
20.01.2023 02:50,1136,36.32,12.06,7.48
20.01.2023 02:45,1136,35.37,12.06,7.48
20.01.2023 02:40,1135,34.21,12.06,7.48
20.01.2023 02:35,1134,34.23,12.05,7.48
20.01.2023 02:30,1134,32.81,12.07,7.48
20.01.2023 02:25,1131,32.45,12.05,7.48
20.01.2023 02:20,1130,31.83,12.05,7.48
20.01.2023 02:15,1129,33.27,12.04,7.48
20.01.2023 02:10,1127,33.78,12.05,7.48
20.01.2023 02:05,1125,33.82,12.06,7.48
20.01.2023 02:00,1125,34.94,12.05,7.47
20.01.2023 01:55,1125,34.2,12.07,7.47
20.01.2023 01:50,1123,34.16,12.04,7.47
20.01.2023 01:45,1123,37.18,12.07,7.47
20.01.2023 01:40,1122,37.59,12.07,7.47
20.01.2023 01:35,1121,36.93,12.07,7.47
20.01.2023 01:30,1120,39.84,12.07,7.47
20.01.2023 01:25,1120,39.72,12.04,7.46
20.01.2023 01:20,1120,38.92,12.04,7.46
20.01.2023 01:15,1120,39.89,12.05,7.46
20.01.2023 01:10,1119,39.02,12.06,7.46
20.01.2023 01:05,1119,38.84,12.04,7.45
20.01.2023 01:00,1119,37.75,12.04,7.45
20.01.2023 00:55,1119,36.95,12.03,7.44
20.01.2023 00:50,1119,37.02,12.08,7.44
20.01.2023 00:45,1119,36.82,12.04,7.44
20.01.2023 00:40,1119,36.22,12.03,7.44
20.01.2023 00:35,1120,35.15,12.04,7.44
20.01.2023 00:30,1120,35.39,12.05,7.44
20.01.2023 00:25,1120,34.3,12.06,7.44
20.01.2023 00:20,1122,35.28,12.05,7.44
20.01.2023 00:15,1122,35.83,12.04,7.44
20.01.2023 00:10,1122,38.85,12.06,7.43
20.01.2023 00:05,1122,38.52,12.06,7.43
20.01.2023 00:00,1123,37.36,12.05,7.44
19.01.2023 23:55,1123,39.19,12.04,7.44
19.01.2023 23:50,1123,39.18,12.07,7.44
19.01.2023 23:45,1124,39.19,12.07,7.44
19.01.2023 23:40,1124,42.02,12.06,7.43
19.01.2023 23:35,1125,44.39,12.09,7.43
19.01.2023 23:30,1125,45.83,12.04,7.45
19.01.2023 23:25,1125,48.4,12.06,7.46
19.01.2023 23:20,1126,48.43,12.05,7.45
19.01.2023 23:15,1126,48.36,12.03,7.45
19.01.2023 23:10,1126,49.28,12.04,7.45
19.01.2023 23:05,1126,49.97,12.03,7.45
19.01.2023 23:00,1127,49.06,12.04,7.45
19.01.2023 22:55,1127,48.92,12.03,7.45
19.01.2023 22:50,1128,48,12.06,7.45
19.01.2023 22:45,1128,46.7,12.05,7.44
19.01.2023 22:40,1129,44.79,12.04,7.45
19.01.2023 22:35,1130,44.09,12.05,7.45
19.01.2023 22:30,1130,43.71,12.05,7.44
19.01.2023 22:25,1131,44.14,12.05,7.45
19.01.2023 22:20,1132,45.78,12.11,7.44
19.01.2023 22:15,1133,46.73,12.09,7.44
19.01.2023 22:10,1134,48.33,12.08,7.43
19.01.2023 22:05,1135,51.62,12.05,7.43
19.01.2023 22:00,1136,53.97,12.04,7.43
19.01.2023 21:55,1138,53.12,12.01,7.44
19.01.2023 21:50,1139,55.68,12.04,7.45
19.01.2023 21:45,1140,56.2,12.05,7.45
19.01.2023 21:40,1140,56.37,12.05,7.45
19.01.2023 21:35,1140,60.07,12.04,7.45
19.01.2023 21:30,1141,60.39,12.03,7.45
19.01.2023 21:25,1142,59.53,12.02,7.45
19.01.2023 21:20,1142,57.93,12.03,7.44
19.01.2023 21:15,1142,57.68,12.03,7.45
19.01.2023 21:10,1143,55.53,12.02,7.45
19.01.2023 21:05,1144,56.25,12.03,7.45
19.01.2023 21:00,1145,56.59,12.02,7.46
19.01.2023 20:55,1145,56.98,12.02,7.46
19.01.2023 20:50,1146,57.35,12.01,7.46
19.01.2023 20:45,1145,55.81,12.02,7.47
19.01.2023 20:40,1146,55.74,12.01,7.47
19.01.2023 20:35,1146,57.73,12,7.47
19.01.2023 20:30,1147,59.75,12.02,7.47
19.01.2023 20:25,1148,58.93,12,7.47
19.01.2023 20:20,1149,59.17,12.02,7.47
19.01.2023 20:15,1150,62.57,12.04,7.47
19.01.2023 20:10,1150,61.45,12.05,7.47
19.01.2023 20:05,1152,60.66,12.03,7.47
19.01.2023 20:00,1153,62.9,12.05,7.47
19.01.2023 19:55,1154,62.08,12.06,7.46
19.01.2023 19:50,1155,60.87,12.04,7.46
19.01.2023 19:45,1157,60.28,12.04,7.46
19.01.2023 19:40,1159,59.68,12.04,7.46
19.01.2023 19:35,1161,58.98,12.05,7.45
19.01.2023 19:30,1162,57.86,12.01,7.45
19.01.2023 19:25,1164,55.07,12.04,7.45
19.01.2023 19:20,1165,53.94,12.03,7.46
